ID,Teff,logg,Tmag
117614702,3436.0,4.81284,13.2635
470170284,3311.0,4.92823,13.2656
53706564,3406.0,4.76895,13.2657
219855010,3012.0,5.06446,13.266
427467558,3473.0,4.87915,13.2671
229671804,3447.0,4.86498,13.2675
230129453,3304.0,4.81254,13.2676
287152008,3407.0,4.85721,13.2683
233628695,3399.0,4.90552,13.2686
65436476,3394.0,4.93757,13.269
417550083,3718.0,4.81928,13.2691
229644973,2815.0,5.12386,13.2699
258513562,3418.0,4.82145,13.2712
302466328,3488.0,4.81253,13.2716
83904591,3654.0,4.80812,13.2723
397533163,3207.0,5.04516,13.2724
229614557,3353.0,4.82797,13.2735
237097061,3637.0,4.77333,13.275
285041897,3923.0,4.72463,13.2757
235683570,3371.0,4.8415,13.277
275706543,3277.0,5.02288,13.2771
356109440,3382.0,4.89351,13.2772
232610445,3284.0,4.9513,13.2773
237238066,3301.0,4.93945,13.2778
116062703,3350.0,4.86164,13.2794
252193948,3322.0,4.97359,13.2798
452912864,3625.0,4.77198,13.2808
417550090,3716.0,4.8192,13.2814
410811850,3481.0,4.81527,13.2815
233080541,3047.0,5.01089,13.2817
369991873,3373.0,4.77272,13.2821
368382121,3714.0,4.80256,13.2823
436877992,3088.0,5.05272,13.2824
441741287,3377.0,4.85458,13.2827
368602097,3461.0,4.79452,13.2842
420176286,3520.0,4.80677,13.2854
458847254,3522.0,4.82549,13.286
233570240,3263.0,4.95347,13.2865
81383137,3499.0,4.79935,13.2877
233502473,3377.0,4.85999,13.2892
354790963,3286.0,4.93394,13.2898
410811860,3542.0,4.8185,13.2909
337894888,3656.0,4.75178,13.2909
219865855,3249.0,4.79928,13.2915
396356754,3558.0,4.79837,13.2916
219816797,3313.0,4.87307,13.2917
297776116,3303.0,4.78938,13.2927
233045481,3457.0,4.82982,13.293
461420496,3535.0,4.84694,13.2934
198358449,3406.0,4.89446,13.2936
422252620,3432.0,4.73297,13.2938
458911362,3527.0,4.88179,13.2939
219095882,3363.0,4.8583,13.2948
422561075,3483.0,4.8099,13.2948
52851609,3506.0,4.80474,13.2965
82243818,3351.0,4.86328,13.2967
332503007,3346.0,4.84368,13.2974
233234793,3433.0,4.83274,13.2974
366188207,3390.0,4.79952,13.2984
81826601,3351.0,4.81786,13.299
94725695,3102.0,5.08131,13.2992
280254194,3569.0,4.78668,13.2998
289580377,3384.0,4.84331,13.2999
280408308,3319.0,4.94321,13.3007
237294364,3371.0,4.89026,13.3008
245663026,3617.0,4.78747,13.3027
256320125,3256.0,4.80399,13.3029
384815235,3422.0,4.93873,13.3031
224597832,3532.0,4.86833,13.3039
279003891,3441.0,4.75689,13.3046
289624039,3421.0,4.87813,13.3053
285684795,3568.0,4.8115,13.3053
229412511,3310.0,4.84641,13.3061
229647655,3252.0,4.95595,13.3063
233745344,3074.0,4.92671,13.3066
307117280,3422.0,4.78048,13.3074
259168516,3231.0,5.04064,13.3081
230090756,3042.0,5.06519,13.3083
441730672,3190.0,4.9457,13.3083
287080873,3332.0,4.99178,13.3095
199685853,3230.0,4.92109,13.3095
250992782,3412.0,4.8177,13.3096
403582654,3331.0,4.89255,13.3098
286315797,3299.0,4.99799,13.3098
359043501,3424.0,4.91692,13.3102
298265889,3202.0,5.05923,13.3102
116403218,3715.0,4.74925,13.3104
372388954,3503.0,4.93748,13.3105
459977474,3340.0,4.8858,13.3106
13211274,3216.0,4.99904,13.3114
374391255,3428.0,4.8627,13.3115
397280149,3413.0,4.78382,13.3115
378285895,3311.0,4.8912,13.3128
445286241,3616.0,4.76691,13.314
229582596,3313.0,4.94416,13.3142
347308021,3038.0,5.12337,13.3143
12317173,3607.0,4.815,13.3149
327002918,3624.0,4.77354,13.3152
235938383,3599.0,4.8114,13.3167
427949649,3604.0,4.7618,13.3168
13620782,3459.0,4.7911,13.3174
268515859,3393.0,4.89387,13.3179
198189672,3383.0,4.83916,13.3184
353819950,3360.0,4.8619,13.3187
252176578,3246.0,4.97047,13.3196
316049303,3326.0,4.86367,13.3204
384839369,3380.0,4.91881,13.321
235939193,3319.0,4.89103,13.3214
354255809,3314.0,4.9241,13.3214
52072316,3070.0,4.90554,13.322
219870819,3328.0,4.879,13.322
230388662,3441.0,4.91642,13.3239
322396623,3200.0,5.00585,13.324
445338254,3379.0,4.77268,13.324
219817506,3216.0,4.95531,13.3261
358902633,3460.0,4.8063,13.3261
22951350,3330.0,4.96906,13.3264
28779006,3086.0,5.00569,13.327
251408658,3170.0,4.89132,13.3278
427727222,3237.0,4.89314,13.3289
312546580,3209.0,5.0351,13.331
275189431,3239.0,5.01163,13.3326
462615036,3465.0,4.80569,13.3326
470902694,3625.0,4.75556,13.3341
376501522,3467.0,4.7823,13.3348
285042210,3048.0,5.11919,13.335
336541591,3219.0,5.0494,13.3362
20876306,3046.0,4.97726,13.3384
368383621,3279.0,4.77431,13.3392
376303604,3279.0,4.82167,13.3393
298733784,3354.0,4.84467,13.3417
35158994,3195.0,5.04409,13.3419
235989932,3233.0,4.93439,13.3429
230077803,3456.0,4.8295,13.3445
85595397,3277.0,4.96195,13.3468
354401331,3228.0,4.93802,13.3469
252840548,3498.0,4.75247,13.3476
280131170,3358.0,5.00475,13.3477
445616805,3953.0,4.72704,13.3481
237104916,3245.0,4.96925,13.3485
317652619,3486.0,4.77057,13.3521
251359146,3312.0,4.90052,13.3533
12984342,3272.0,4.9803,13.3548
368028810,3354.0,4.84459,13.3557
264934365,3417.0,4.97612,13.3561
370349494,3356.0,4.77275,13.357
101303098,3044.0,5.11818,13.3571
372061167,3076.0,5.07369,13.3579
331716816,3561.0,4.85822,13.3585
359250512,3641.0,4.72258,13.3586
199573123,3154.0,5.02994,13.3587
357596695,3358.0,4.83021,13.3588
280035689,3354.0,4.89147,13.3592
336539163,3294.0,5.00259,13.3619
233050534,3413.0,4.83695,13.3623
317591454,3217.0,4.90611,13.3625
20808412,3579.0,4.77304,13.3625
461340561,3219.0,5.00981,13.3626
237102071,3489.0,4.85647,13.3627
398017719,3490.0,4.80123,13.3634
284726385,3547.0,4.79057,13.3638
428527568,3488.0,4.72509,13.3651
445194602,3502.0,4.77654,13.3651
305430586,3557.0,4.79233,13.3651
26618961,3190.0,5.10697,13.3651
101223028,3186.0,5.06888,13.3655
65158967,3373.0,4.96842,13.3662
348515934,3342.0,4.8059,13.3668
13188548,3389.0,4.89465,13.3672
434724048,3527.0,4.79201,13.3678
233060572,3149.0,4.90265,13.3683
230084515,3479.0,4.92771,13.3687
352432674,3193.0,5.01055,13.3688
271746067,3301.0,4.86592,13.3689
219798240,3497.0,4.87563,13.369
390974411,3154.0,5.00689,13.369
235902488,3476.0,4.90992,13.3697
410701168,3414.0,4.76605,13.3701
349915728,3551.0,4.82494,13.3722
251144071,3333.0,5.01568,13.3731
293066384,3238.0,4.956,13.3732
279721161,3643.0,4.8231,13.3737
346729046,3673.0,4.81052,13.3739
237296295,3535.0,4.8103,13.3752
406596139,3374.0,4.82248,13.3776
103952094,3645.0,4.77123,13.3777
81517241,3258.0,4.97047,13.3779
402897917,3223.0,4.95797,13.378
327089397,3380.0,4.93746,13.3784
12982693,3435.0,4.81317,13.3792
219808183,3167.0,5.01711,13.3799
233618393,3326.0,4.89198,13.382
116407180,3392.0,4.89989,13.3829
301475568,3319.0,4.97895,13.3867
470125924,3314.0,5.03154,13.3867
377155269,3509.0,4.8613,13.3877
398184498,3162.0,5.01279,13.3882
420551860,3510.0,4.77162,13.3887
251549856,3375.0,4.74625,13.3904
198182603,3423.0,4.87247,13.3905
232603239,3347.0,4.94913,13.3907
444140578,3338.0,4.78541,13.3908
184680027,3377.0,4.96181,13.3924
230073281,3337.0,4.88037,13.3928
317143393,3342.0,4.89982,13.3934
316743750,3394.0,4.88161,13.3936
311936538,3027.0,4.90104,13.3939
251387731,3522.0,4.86694,13.3941
372357460,3574.0,4.73128,13.3943
445243683,3984.0,4.75375,13.395
285872609,3464.0,4.77163,13.3953
233068267,3614.0,4.91114,13.3965
116888964,3601.0,4.75893,13.3982
408702840,3145.0,5.05014,13.3982
116619345,3450.0,4.84311,13.3988
240869363,3295.0,4.95817,13.4
198238477,3551.0,4.86127,13.4015
462618403,3495.0,4.83855,13.4019
81819255,3284.0,4.97083,13.4025
390173308,3412.0,4.80711,13.403
316847406,3424.0,4.81646,13.403
351871738,3184.0,4.8256,13.4045
302077112,3514.0,4.78353,13.4046
461406635,3398.0,4.97571,13.4058
21096512,3349.0,4.96506,13.4065
230390207,3454.0,4.93075,13.4074
233658012,3383.0,4.85699,13.4081
390898538,3201.0,4.81019,13.4088
230123494,3356.0,4.8988,13.4089
252838451,3607.0,4.74522,13.4094
288611627,3270.0,4.93236,13.4106
397920065,3296.0,4.93531,13.4107
441727177,3219.0,5.0086,13.4108
317509671,3318.0,4.94288,13.4114
403117709,3326.0,4.90765,13.4116
452917687,3402.0,4.7562,13.412
406836408,3416.0,4.89073,13.4123
307987270,3414.0,4.84,13.4128
422990425,3458.0,4.83965,13.4137
104312108,3224.0,4.95299,13.4139
198182602,3420.0,4.87003,13.4149
366199959,3783.0,4.75088,13.4172
283337261,3373.0,4.89843,13.4172
199710403,3340.0,4.87907,13.4176
445372822,3339.0,4.88497,13.4183
233498293,3419.0,4.99782,13.4187
285130735,3338.0,4.86233,13.4194
259143565,3172.0,4.96219,13.4195
269826591,3174.0,5.04603,13.4196
378992396,3437.0,4.96765,13.4199
53867500,3511.0,4.7959,13.4202
280252241,3568.0,4.85565,13.4213
219118336,3518.0,4.72429,13.4219
81906376,3358.0,4.79237,13.422
264004399,3371.0,4.86271,13.4225
129990155,3233.0,5.01674,13.4228
302315378,3184.0,5.0117,13.423
428168661,3751.0,4.81245,13.4234
232645112,3520.0,4.91121,13.4235
54798119,3401.0,4.7679,13.4245
356107942,3146.0,4.87957,13.4246
259131513,3392.0,4.90113,13.4251
399130232,3416.0,4.80236,13.4253
352768996,3275.0,4.84921,13.4254
332257622,3395.0,4.89359,13.4254
359388713,3429.0,4.83279,13.4255
317773941,3389.0,4.85752,13.4265
230131178,3201.0,4.91392,13.4273
441740063,3440.0,4.85472,13.4274
160535706,3340.0,4.89408,13.4285
368797577,3427.0,4.79446,13.4286
219863949,3457.0,4.84918,13.4298
232674864,3489.0,4.93268,13.4304
286125126,3491.0,4.88101,13.4313
385406863,3458.0,4.95023,13.4317
368448429,3371.0,4.93213,13.4324
445273820,3271.0,4.85855,13.4329
356919872,3311.0,4.84344,13.4333
347759590,3345.0,4.85956,13.4348
240949539,3262.0,4.93955,13.4374
399736533,3347.0,4.97754,13.4376
376835930,3099.0,4.97343,13.4376
398163267,3463.0,4.77189,13.4397
240903120,3246.0,4.94568,13.44
428322989,3467.0,4.80343,13.4414
230384382,3293.0,4.84848,13.4444
358952301,3535.0,4.74901,13.4444
230086768,3428.0,4.83663,13.4447
243354593,3262.0,4.97267,13.4462
275060791,3272.0,5.0003,13.4468
445609131,3605.0,4.75034,13.4468
258629564,3193.0,4.98215,13.4469
116059175,3726.0,4.77802,13.447
270236940,3641.0,4.82377,13.447
441723554,3394.0,4.92861,13.4491
198206300,3489.0,4.84514,13.4497
427325054,3322.0,5.03193,13.4497
461592543,3064.0,5.03047,13.4522
258546982,3304.0,4.95214,13.4524
251705024,3473.0,4.77818,13.4543
372794922,3474.0,4.7982,13.4545
332984113,3354.0,4.84215,13.4551
353933760,3428.0,4.85942,13.4564
453152562,3243.0,4.82717,13.4575
199526564,3272.0,4.85098,13.4578
327582488,3265.0,5.02909,13.458
353957945,3076.0,4.99601,13.4616
129790825,2882.0,5.07717,13.4621
320044154,3410.0,4.83141,13.4627
251171404,3563.0,4.77449,13.4637
384654023,3714.0,4.736,13.4639
428470886,3367.0,4.81809,13.464
233546369,3455.0,4.852,13.4643
445197437,3265.0,4.93621,13.4644
293189359,3352.0,4.99572,13.4646
359252176,3337.0,4.88204,13.4648
233130372,3495.0,4.93664,13.4652
453160531,3622.0,4.80174,13.4657
470922790,3330.0,4.89871,13.466
427641000,3233.0,4.91093,13.4685
350733890,3445.0,4.86169,13.469
116720937,3483.0,4.83447,13.4691
229490055,3310.0,4.86054,13.4699
219100714,3478.0,4.82204,13.4702
347486069,3347.0,4.86984,13.4707
258388856,3373.0,4.9181,13.4726
403689609,3404.0,4.77151,13.4749
422960479,3355.0,4.91241,13.4753
235981712,3380.0,4.94174,13.4768
433971142,3459.0,4.79244,13.4771
389913701,3048.0,5.09967,13.4783
245471709,3346.0,4.97949,13.479
230078915,3419.0,4.83001,13.4797
376639349,3238.0,5.04437,13.4801
428258552,3164.0,4.93429,13.4814
297648102,3343.0,4.77599,13.4817
283842510,3470.0,4.83481,13.4821
369825629,3228.0,4.99585,13.4829
249884770,3326.0,5.01033,13.4853
104194115,3347.0,4.90055,13.4869
470925096,3346.0,4.9337,13.4888
301998908,3488.0,4.77559,13.4908
445253762,3291.0,4.83608,13.4912
219852891,3355.0,4.98628,13.4922
13267133,3506.0,4.82651,13.4938
366200270,3394.0,4.94744,13.4942
441804260,3201.0,4.9763,13.4946
284612256,3438.0,4.94994,13.4948
312471472,3278.0,4.91874,13.4956
316440200,3644.0,4.78841,13.4974
445340155,3498.0,4.83237,13.4982
275584034,3498.0,4.80493,13.4989
422779458,3618.0,4.87809,13.5017
326209200,3097.0,5.07279,13.5036
301912114,3377.0,4.90703,13.5048
283246918,3698.0,4.75917,13.5054
219105733,3277.0,4.97878,13.5055
53803114,3407.0,4.85886,13.5058
396343386,3240.0,5.01672,13.5059
200799059,3146.0,5.00082,13.5081
229446305,3259.0,4.97382,13.5094
372271021,3492.0,4.81577,13.5095
417665628,3489.0,4.84895,13.5106
249831727,3432.0,4.80811,13.5109
82976205,3430.0,4.84461,13.5109
251600702,3617.0,4.76236,13.5115
54463463,3406.0,4.82028,13.5139
441767068,3282.0,4.89867,13.5151
230071420,3360.0,4.88278,13.5152
367861085,3236.0,4.95798,13.5164
198416743,3239.0,4.98148,13.5194
284805660,3248.0,4.92971,13.5195
245706730,3296.0,4.95672,13.5199
272537633,3378.0,4.82731,13.5203
444452701,3362.0,4.83487,13.5213
50197861,3451.0,4.84979,13.522
229975344,3253.0,4.94759,13.5224
207501873,3271.0,4.9332,13.5226
354778915,3256.0,4.92798,13.5229
364181187,3010.0,5.12865,13.5256
418408920,3323.0,4.86524,13.5256
347570112,3176.0,4.97789,13.526
232630730,3373.0,4.88177,13.526
241091010,3374.0,5.11525,13.5265
233744887,3438.0,4.88792,13.528
54529331,3425.0,4.83108,13.5292
320504003,3511.0,4.92475,13.5294
21120207,3193.0,5.00832,13.5303
331980528,3456.0,4.81768,13.5305
272422406,3424.0,4.82127,13.5306
315724578,3479.0,4.88836,13.5327
378528571,3338.0,4.95331,13.5339
384653460,3461.0,4.85512,13.534
341874794,3432.0,4.86014,13.5343
347565525,3135.0,5.09228,13.5348
332477285,3330.0,4.9697,13.535
283252939,3629.0,4.77452,13.5359
359498248,3402.0,4.87461,13.536
233533233,3365.0,4.99238,13.5361
400893561,3501.0,4.85729,13.5361
251620029,3351.0,4.85735,13.5363
408620033,3285.0,4.9078,13.5368
104211009,3335.0,4.91419,13.537
252152918,3458.0,4.86603,13.5372
390022444,3427.0,4.8669,13.5378
459969554,3477.0,4.87985,13.5382
354257585,3116.0,5.0185,13.5388
302684987,3384.0,4.81254,13.5402
427549520,3407.0,4.84152,13.542
267542606,3530.0,4.92948,13.5425
427850898,3446.0,4.83493,13.5446
450146926,3382.0,4.82326,13.5447
13468323,3322.0,4.80344,13.5453
50943371,3463.0,4.84405,13.5462
322226561,3552.0,4.76868,13.5463
235711434,2879.0,5.14236,13.5464
288268554,3402.0,4.9068,13.5472
104035142,3281.0,4.83171,13.5474
444824233,3346.0,4.8512,13.5491
198190000,3273.0,4.87137,13.5519
126063942,3042.0,4.98199,13.5535
348134933,3114.0,4.97837,13.5536
356823839,3218.0,4.88404,13.5541
285127841,3459.0,4.78703,13.5545
445664483,3337.0,4.84274,13.5557
367357090,2967.0,5.06701,13.556
265298365,3568.0,4.78353,13.5562
308368033,3203.0,5.03213,13.5563
441722187,3362.0,4.96629,13.5566
332475874,3535.0,4.86792,13.5567
289540986,3367.0,4.88365,13.5568
224601129,3353.0,4.8529,13.5596
403259004,3404.0,4.90605,13.5597
251334713,3359.0,4.95272,13.5621
429005583,3114.0,5.02762,13.5623
229645158,3329.0,4.93913,13.5623
403521772,3105.0,5.13135,13.5639
445189646,3457.0,4.83149,13.5653
377052713,3376.0,4.87546,13.5656
278930730,3466.0,4.83976,13.5658
346121510,3424.0,4.84823,13.5666
306563197,3207.0,4.99988,13.5666
372271710,3648.0,4.85056,13.5675
445344215,3264.0,4.93202,13.5677
427847112,3389.0,4.86078,13.5681
249861551,3061.0,5.1432,13.5688
198407957,3229.0,4.91554,13.5692
198188604,3364.0,4.89875,13.5705
284310297,3402.0,4.86821,13.5708
327123244,3451.0,4.78738,13.5715
400812780,3637.0,5.02297,13.5717
428304149,3144.0,4.9699,13.5721
240781948,3275.0,4.9494,13.5742
312149867,3576.0,4.82203,13.5744
307039686,3377.0,4.86385,13.5748
233233165,3231.0,4.9704,13.576
347946350,3494.0,4.81539,13.5763
364129668,3452.0,4.94092,13.5763
368797600,3674.0,4.77594,13.5765
351687221,2989.0,5.00242,13.5827
428474827,3379.0,4.89474,13.5832
251462914,3622.0,4.78168,13.5863
230113697,3244.0,4.90461,13.587
265385195,3293.0,4.88557,13.5891
427470246,3353.0,4.83324,13.5905
63345936,3161.0,5.00628,13.5908
346931373,3427.0,4.81954,13.5919
401224707,3474.0,4.83998,13.5929
445310203,3252.0,4.91541,13.5938
219795119,3374.0,4.89934,13.5944
104148517,3438.0,4.81748,13.5963
445478582,3434.0,4.82354,13.5966
408094501,2972.0,5.02605,13.6001
229703987,3540.0,4.89299,13.6012
428416969,3430.0,4.92261,13.6019
349978350,3434.0,4.89802,13.6023
233055641,3472.0,4.90158,13.604
308532982,3229.0,5.02621,13.6052
406707371,3346.0,4.86731,13.6053
444595941,3365.0,4.8112,13.6074
229586161,3380.0,4.75796,13.6086
229744768,3249.0,5.05524,13.6092
230387342,3260.0,4.8757,13.6101
407116932,3444.0,4.86843,13.612
445245751,3464.0,4.85879,13.6121
441733143,3326.0,4.89404,13.6141
232607684,2862.0,5.20616,13.6157
219806427,3311.0,4.93111,13.6159
82099975,3117.0,5.02511,13.6177
351613963,3328.0,4.92516,13.6179
251725681,3278.0,4.8384,13.6189
428748800,3471.0,4.97736,13.6197
265387623,3348.0,4.92475,13.6221
353936253,3289.0,4.94119,13.623
348519249,3654.0,4.81387,13.6231
54127687,3288.0,4.88596,13.6245
301916492,3234.0,5.004,13.6253
104310422,3273.0,4.84078,13.6259
269715426,3366.0,4.8611,13.6279
376402464,3363.0,4.93361,13.6281
229702647,3411.0,4.88968,13.6299
292725985,3283.0,4.97702,13.6303
251811608,3499.0,4.86734,13.6305
237257509,3423.0,4.88447,13.6311
395844397,3235.0,4.98978,13.6313
317394133,3164.0,5.05036,13.6358
367838069,3223.0,4.88427,13.6359
233085126,3436.0,4.90447,13.6361
399856143,3126.0,5.01159,13.6365
233059081,3289.0,4.99011,13.6378
431870038,3077.0,5.02513,13.6386
384659631,3317.0,4.93864,13.6392
444769259,3392.0,4.86097,13.64
450001175,3518.0,4.96186,13.6411
400895841,3231.0,4.91286,13.6417
256925933,3198.0,4.98506,13.643
259100107,3163.0,4.95034,13.6433
104212086,3401.0,4.89096,13.6437
285227863,3126.0,4.94731,13.6442
233207425,3242.0,4.90073,13.6444
406636656,3357.0,4.91573,13.6465
444112636,3642.0,4.79654,13.6468
10969843,3513.0,4.9403,13.6477
241020339,3208.0,5.00054,13.6483
103952898,3304.0,4.84476,13.6495
369242214,3192.0,4.95885,13.6526
229948495,3576.0,4.7992,13.6538
219819539,3244.0,4.89059,13.654
229669796,3567.0,4.89413,13.6542
229400552,3174.0,5.07023,13.6565
186811769,3183.0,5.11217,13.6574
394129545,3281.0,4.88107,13.6591
367840149,3374.0,4.91583,13.6592
51960132,3579.0,4.82569,13.6618
390171586,3518.0,4.82225,13.6618
54528947,3297.0,4.88511,13.6619
331213383,3648.0,4.83206,13.6627
420545838,3333.0,4.80012,13.6628
219810111,3288.0,4.89839,13.6637
401360197,3355.0,4.87526,13.6642
284599951,3070.0,4.87772,13.6644
441807720,3221.0,5.0134,13.6655
232611960,3391.0,4.93393,13.6658
356918522,3284.0,5.00152,13.666
117171705,3373.0,4.92943,13.667
11335421,3391.0,4.85161,13.6672
252201611,3437.0,4.82965,13.6674
165528645,3013.0,5.08235,13.6678
233070089,2993.0,5.08413,13.6695
233657141,3225.0,4.92605,13.67
435263876,3529.0,4.83771,13.6708
279847600,3470.0,4.78945,13.6712
377204773,3275.0,4.87165,13.6718
390399687,3388.0,4.81892,13.6721
233544878,3352.0,4.90355,13.6722
279757949,3380.0,4.89833,13.6746
427325315,3334.0,4.9155,13.6756
198236067,3154.0,4.99317,13.6768
338071955,3331.0,4.93197,13.6781
251791487,3337.0,4.81547,13.679
232640967,3344.0,4.95074,13.6799
374832329,3281.0,4.91341,13.6804
352114297,3890.0,4.21598,13.6819
71749279,3208.0,4.86739,13.6821
278851581,3270.0,4.97523,13.683
34781149,2920.0,5.06747,13.685
441806827,3286.0,4.94951,13.6862
445437944,3220.0,4.91139,13.6864
385400770,3329.0,4.88133,13.6877
250968551,3516.0,4.81376,13.6899
219855366,3278.0,4.9468,13.6901
354381934,3392.0,4.86242,13.6919
368500799,3373.0,4.87157,13.6922
289589302,3209.0,4.95695,13.6942
467180744,3385.0,4.86552,13.6951
82981089,3266.0,4.8739,13.6971
233496615,3416.0,4.97397,13.6998
352770254,2828.0,5.18228,13.7009
160602230,3286.0,4.88548,13.7025
302071940,3338.0,4.87715,13.7026
470113419,3112.0,5.02603,13.7028
359591305,3272.0,4.96274,13.7058
219803078,3222.0,4.9865,13.706
233725961,3445.0,4.91239,13.7064
422708093,3324.0,4.92724,13.7065
368400992,3214.0,4.99833,13.7085
384657422,3466.0,4.95848,13.7094
461564461,3451.0,5.01991,13.7095
353988335,3284.0,4.91833,13.7106
289623804,3568.0,4.88789,13.7133
252119648,3370.0,4.85158,13.7136
229472112,3290.0,5.00272,13.7139
283341894,3526.0,4.83205,13.7154
367070587,3587.0,4.79846,13.7157
252111800,3427.0,4.83622,13.7162
378941805,3487.0,4.82245,13.7183
366242168,3657.0,4.80729,13.7199
54124314,3510.0,4.94321,13.7205
316738943,3669.0,4.80394,13.7221
252118091,3179.0,4.9095,13.7259
376120708,3324.0,4.90826,13.7288
232614123,3437.0,4.88908,13.7298
378150685,3293.0,4.92907,13.7299
245422110,3159.0,4.88045,13.73
116005796,3373.0,4.82469,13.7307
284315021,3272.0,4.82768,13.7321
444715871,3345.0,4.85598,13.7331
219802448,3438.0,4.90884,13.7347
395602605,3193.0,5.05302,13.7348
367856004,3247.0,5.06876,13.7355
458977058,3403.0,4.84169,13.7355
73490229,3307.0,5.02388,13.7372
229767197,3468.0,4.9662,13.7375
285227857,3223.0,4.97004,13.7379
232614146,3442.0,4.95242,13.7388
397279556,3449.0,4.86921,13.7404
230070232,3157.0,5.03476,13.744
468297427,3107.0,5.07341,13.7456
323057249,2880.0,5.19722,13.7486
230130756,3343.0,4.90577,13.7487
116405799,3142.0,4.96514,13.7488
331613889,3312.0,4.84389,13.749
258955379,3279.0,4.9361,13.7496
302319007,3431.0,4.85437,13.751
12557102,3359.0,4.92463,13.7515
104028939,3227.0,4.92851,13.7518
312339432,3256.0,4.8696,13.7521
229647609,2876.0,5.15987,13.754
258388931,3315.0,4.95447,13.7563
219797811,3110.0,4.93689,13.7568
232636705,3273.0,4.92874,13.7578
77632226,3222.0,5.03153,13.759
198161600,3254.0,4.92298,13.7612
354383554,3205.0,4.93638,13.7621
312757946,3344.0,4.89103,13.7621
422984871,3425.0,4.88767,13.7624
359125320,3483.0,4.87287,13.7628
233581013,3268.0,5.04943,13.7636
388606196,3123.0,5.09024,13.7645
383553291,3243.0,5.0079,13.7646
229752332,3392.0,4.96351,13.7666
288679419,3202.0,5.01129,13.7672
377146803,3150.0,4.88418,13.7698
284718224,3269.0,4.87966,13.7698
470124628,3156.0,5.04396,13.7711
359590853,3391.0,4.87818,13.7713
329351663,3191.0,5.0282,13.7724
449992895,3264.0,4.92188,13.7752
229748447,3137.0,4.98028,13.7769
245673216,3178.0,4.92728,13.7777
331864202,3461.0,4.8874,13.7793
436842568,3148.0,5.03502,13.78
46617192,3114.0,5.16086,13.7801
461407860,3451.0,4.91079,13.7801
336166366,3267.0,5.03459,13.7808
355824390,3204.0,4.96852,13.7818
10344880,3306.0,4.98555,13.782
196947528,3369.0,5.06575,13.7854
256203362,3399.0,4.9455,13.7862
470680781,3169.0,4.96398,13.7862
279354493,3126.0,5.05395,13.7864
400196350,3382.0,4.95857,13.7871
327371432,3355.0,4.9084,13.7874
441795882,3284.0,4.91876,13.7876
434724031,3329.0,4.91341,13.7911
251168487,3445.0,4.91338,13.7932
240780256,3486.0,4.876,13.7937
263970449,3187.0,5.02148,13.7938
316739971,3808.0,4.83383,13.794
312766930,3387.0,4.88653,13.795
427549514,3397.0,4.87435,13.7963
353020366,3531.0,4.85149,13.7979
307596760,3144.0,5.06455,13.7989
427319894,3391.0,4.89709,13.8005
279612484,3444.0,4.90039,13.8031
237215076,3362.0,4.88875,13.8039
370061982,3371.0,4.85259,13.8047
13029647,3310.0,4.86842,13.805
237297785,3233.0,4.86454,13.8104
378740451,3281.0,5.03932,13.8109
455968111,3619.0,4.88956,13.8115
271241950,3225.0,4.96713,13.8115
441728533,3275.0,4.93024,13.8119
116370391,3339.0,4.98966,13.8137
298732529,3869.0,4.69452,13.8156
384837738,3321.0,4.90907,13.8162
52040900,3398.0,4.88638,13.8177
237098220,3279.0,4.90001,13.819
83626245,3426.0,4.86544,13.8201
358899709,2865.0,5.08286,13.8222
117489874,2964.0,5.15932,13.8225
274845559,2833.0,5.21767,13.8228
229683420,3368.0,4.9715,13.8231
83905580,3254.0,4.92601,13.8244
312859527,3306.0,4.90303,13.8265
194731182,3109.0,5.07843,13.8266
445361507,3277.0,4.99198,13.8273
264004258,3263.0,4.93989,13.8279
199633457,3402.0,4.93974,13.828
54466185,3324.0,4.85238,13.8282
219117956,3581.0,4.77828,13.8286
408094624,3295.0,5.08646,13.8288
307641256,3292.0,4.92705,13.829
445367562,3048.0,5.0731,13.8314
233723030,3362.0,4.97296,13.8315
251124581,3457.0,4.86438,13.8329
104151562,3419.0,4.86838,13.8332
336538915,3154.0,5.0886,13.8348
456046063,3295.0,4.86736,13.835
116762346,3077.0,5.09083,13.8392
233086616,3244.0,4.93286,13.8394
419253016,3238.0,4.98216,13.8398
82391023,3159.0,5.04361,13.842
101168822,2962.0,5.0564,13.8431
283340312,3455.0,4.85314,13.8445
271333094,3300.0,4.87561,13.8449
138015953,3195.0,5.03615,13.8464
199709973,3388.0,4.89505,13.8507
332259127,3305.0,4.91048,13.8507
237200343,3683.0,4.76271,13.8518
12736655,3248.0,4.94643,13.8527
377904044,3476.0,4.89129,13.8528
356821762,3249.0,4.94509,13.8542
284190375,2873.0,5.14735,13.8546
316448940,3559.0,4.84854,13.8554
390462915,3442.0,5.04723,13.8563
35114577,3126.0,5.05295,13.8565
348441853,3419.0,4.90269,13.858
83904913,3283.0,4.96206,13.8583
317028587,3297.0,4.88761,13.8584
428524475,3370.0,4.84669,13.8606
237199416,3576.0,4.90738,13.8609
13947669,3481.0,4.90021,13.8612
286319958,3447.0,4.84492,13.8619
314642407,3222.0,5.02224,13.8636
200924141,2946.0,5.15287,13.8639
52709033,3497.0,4.86693,13.8661
192775621,3113.0,5.02149,13.8676
219855064,3340.0,4.93445,13.8682
427515821,3074.0,5.07807,13.8684
