TIC_ID,P_true,A,P_LS,P_ACF,P_final,Flag,Recovered,Harmonic_FP,LS_Power,Mode
256929683,0.5,0.002,0.5020467132193581,1.4999999999986358,0.5020467132193581,Match,True,False,0.0017799394269975238,injected
256929683,0.5,0.005,0.5020467132193581,1.4999999999986358,0.5020467132193581,Match,True,False,0.004530697439180472,injected
256929683,0.5,0.01,0.5020467132193581,1.4999999999986358,0.5020467132193581,Match,True,False,0.008968762157672566,injected
256929683,0.5,0.02,0.5020467132193581,1.4999999999986358,0.5020467132193581,Match,True,False,0.018012692142459208,injected
256929683,1.0,0.002,1.0009601536245774,0.9999999999990905,1.0009601536245774,Match,True,False,0.0021614153136203613,injected
256929683,1.0,0.005,1.0009601536245774,0.9999999999990905,1.0009601536245774,Match,True,False,0.004943619055721578,injected
256929683,1.0,0.01,1.0009601536245774,0.9999999999990905,1.0009601536245774,Match,True,False,0.009900428410695803,injected
256929683,1.0,0.02,1.0009601536245774,0.9999999999990905,1.0009601536245774,Match,True,False,0.01962633605064228,injected
256929683,2.0,0.002,2.0067372473532195,1.9166666666649235,2.0067372473532195,Match,True,False,0.0018991181363573158,injected
256929683,2.0,0.005,2.0067372473532195,1.999999999998181,2.0067372473532195,Match,True,False,0.005274160353201184,injected
256929683,2.0,0.01,2.0067372473532195,1.999999999998181,2.0067372473532195,Match,True,False,0.009758748571459766,injected
256929683,2.0,0.02,2.0067372473532195,1.999999999998181,2.0067372473532195,Match,True,False,0.019886791265847487,injected
256929683,3.0,0.002,2.991391678622662,2.9999999999972715,2.991391678622662,Match,True,False,0.0018609131663883827,injected
256929683,3.0,0.005,2.991391678622662,2.9999999999972715,2.991391678622662,Match,True,False,0.005114008872125472,injected
256929683,3.0,0.01,2.991391678622662,2.9999999999972715,2.991391678622662,Match,True,False,0.010121128962615203,injected
256929683,3.0,0.02,2.991391678622662,2.9999999999972715,2.991391678622662,Match,True,False,0.020174562575193202,injected
256929683,5.0,0.002,5.097799511002436,5.249999999995225,5.097799511002436,Match,True,False,0.0018847358363701888,injected
256929683,5.0,0.005,5.097799511002436,4.9999999999954525,5.097799511002436,Match,True,False,0.00483851762200181,injected
256929683,5.0,0.01,5.097799511002436,4.916666666662195,5.097799511002436,Match,True,False,0.009917354004515001,injected
256929683,5.0,0.02,5.097799511002436,4.9999999999954525,5.097799511002436,Match,True,False,0.01950645320533895,injected
256929683,7.0,0.002,6.926910299003312,6.8333333333271185,6.926910299003312,Match,True,False,0.0017965147106065982,injected
256929683,7.0,0.005,6.926910299003312,6.8333333333271185,6.926910299003312,Match,True,False,0.004734481875117934,injected
256929683,7.0,0.01,6.926910299003312,6.916666666660376,6.926910299003312,Match,True,False,0.009574483304960201,injected
256929683,7.0,0.02,6.926910299003312,6.8333333333271185,6.926910299003312,Match,True,False,0.019586008107904458,injected
256929683,10.0,0.002,10.803108808290148,9.83333333332439,10.803108808290148,Match,True,False,0.0022326582016876997,injected
256929683,10.0,0.005,9.881516587677716,9.583333333324617,9.881516587677716,Match,True,False,0.005151503765201934,injected
256929683,10.0,0.01,9.881516587677716,9.583333333324617,9.881516587677716,Match,True,False,0.010079813073000446,injected
256929683,10.0,0.02,9.881516587677716,9.666666666657875,9.881516587677716,Match,True,False,0.019641110265843087,injected
256929683,12.0,0.002,11.914285714285707,10.916666666656738,11.914285714285707,Match,True,False,0.002040861840701565,injected
256929683,12.0,0.005,11.914285714285707,12.666666666655146,11.914285714285707,Match,True,False,0.005579873747753588,injected
256929683,12.0,0.01,11.914285714285707,12.749999999988404,11.914285714285707,Match,True,False,0.009676802911918352,injected
256929683,12.0,0.02,11.914285714285707,12.749999999988404,11.914285714285707,Match,True,False,0.01852105498308004,injected
256929683,14.0,0.002,13.28025477707006,13.24999999998795,13.28025477707006,Match,True,False,0.0018455254564382342,injected
256929683,14.0,0.005,15.0,13.499999999987722,15.0,Match,True,False,0.004467925340065737,injected
256929683,14.0,0.01,13.28025477707006,13.499999999987722,13.28025477707006,Match,True,False,0.011054235858634973,injected
256929683,14.0,0.02,13.28025477707006,13.166666666654692,13.28025477707006,Match,True,False,0.017420870776011895,injected
356701213,,0.0,8.849658314350789,1.3333333333321207,8.849658314350789,Match,False,False,0.0008510442819739287,null
356701213,0.5,0.002,0.5014844455918409,1.4999999999986358,0.5014844455918409,Match,True,False,0.001951532587298236,injected
356701213,0.5,0.005,0.5014844455918409,1.4999999999986358,0.5014844455918409,Match,True,False,0.004550060010878815,injected
356701213,0.5,0.01,0.5014844455918409,1.4999999999986358,0.5014844455918409,Match,True,False,0.009274059602215518,injected
356701213,0.5,0.02,0.5014844455918409,1.4999999999986358,0.5014844455918409,Match,True,False,0.01840209291474975,injected
356701213,1.0,0.002,0.9974326059050044,0.9999999999990905,0.9974326059050044,Match,True,False,0.0020141623578343675,injected
356701213,1.0,0.005,0.9974326059050044,0.9999999999990905,0.9974326059050044,Match,True,False,0.0048635333833297306,injected
356701213,1.0,0.01,0.9974326059050044,0.9999999999990905,0.9974326059050044,Match,True,False,0.00998563612902771,injected
